id,created_at,text
592511388603547648,2015-04-27 02:11:38,RT @kumailn: I remember being told I should be impressed by that orange car. I didn't know anything about it except that it looked expensiv…
592511125163479040,2015-04-27 02:10:35,"👅
#SiliconValley #SiliconHBO http://t.co/bdu9DTqTy8"
592510947782225920,2015-04-27 02:09:52,"Oh hey, @karaswisher  and @waltmossberg. #SiliconHBO #SiliconValley http://t.co/ty42XGIEow"
592510266312634370,2015-04-27 02:07:10,RT @kumailn: There was a lot more of that Julia Roberts stuff that I assume we had to cut out because there was too much Julia Roberts stuf…
592509304592273409,2015-04-27 02:03:21,RT @kumailn: Ok. Here we go. Remember to tweet with #SiliconHBO otherwise I can't see your q's. @nottjmiller is doing it too! Ask him!
592505191716519939,2015-04-27 01:47:00,15 minutes until tonight's new #SiliconValley episode. Ask @kumailn questions with #SiliconHBO. http://t.co/bZ664VSanW
592504922018545664,2015-04-27 01:45:56,RT @pattonoswalt: And PLEASE watch @SiliconHBO before you watch @VeepHBO. It's a double dose of exquisite nastiness. YOU CAN'T LOSE.
592504907409825792,2015-04-27 01:45:52,"RT @MikeJudge: Watch Silicon Valley tonight, HBO 10PM. And not cuz we need the ratings - we're doing great. I just think you might enjoy it…"
592504859858984961,2015-04-27 01:45:41,"RT @kumailn: Tonite 7 PM PST/10 PM EST, I'll be live-tweeting the new @SiliconHBO with other cast/writers. #SiliconHBO to ask q's! http://t…"
592504772810407936,2015-04-27 01:45:20,"RT @kumailn: Ep 3, Season 2 of @SiliconHBO is tonight! 10 PM. Right between Game of Thrones &amp; Veep. Did you have plans? You messed up. Canc…"
592414860975017984,2015-04-26 19:48:04,TONIGHT: Meet Russ Hanneman.  #SiliconValley 😎💰 http://t.co/X2q0mTsc9p
592073603148943361,2015-04-25 21:12:01,Meet Russ Hanneman tomorrow on #SiliconValley 🆒 http://t.co/X2q0mTsc9p
592027557471465474,2015-04-25 18:09:03,Meet Russ Hanneman tomorrow on #SiliconValley 🆒😎💪💰 http://t.co/X2q0mTsc9p
591989044621348864,2015-04-25 15:36:01,"💾 
http://t.co/Vf7T5Fw0TF http://t.co/OxJ61iIrpW"
591684597706006528,2015-04-24 19:26:15,RT @NerdistDotCom: SILICON VALLEY's Thomas @Middleditch is on the Nerdist Podcast! http://t.co/w44k2Yv1zV
591655535113588736,2015-04-24 17:30:46,@theBshake http://t.co/JQsNRBix5G
591622671747670016,2015-04-24 15:20:11,"👍👊 BRO  http://t.co/G7YVkuj3Y0 
#PiedPiper #SiliconValley http://t.co/L27MCKDDS6"
591348466003144706,2015-04-23 21:10:35,"Curious? 👀 
Peek inside the Hacker Hostel: http://t.co/WXkz98seV0"
591235143647502336,2015-04-23 13:40:17,@andyellwood 👍👍👍 http://t.co/uQvbY0HwHO
591052062307328000,2015-04-23 01:32:47,RT @FINALLEVEL: I really like @SiliconHBO  Funny as F!
591051625122279424,2015-04-23 01:31:03,💝😈🎉👎 and other 💡 insights from our full #SiliconValley chat 📢 with @kumailn: http://t.co/kRt301Zz72 http://t.co/7OmTMs6WVW
591002428650221568,2015-04-22 22:15:33,🍼💩🍎🎮 and other 💡 insights from our full #SiliconValley chat 📢 with @kumailn: http://t.co/kRt302havC http://t.co/ZSi6CIuAt9
590968280229277697,2015-04-22 19:59:52,RT @katjayy: reason number 1 of 1923871938 why you should be watching @SiliconHBO: Kumail Nanjiani. (@kumailn) https://t.co/0RuNqhSdJ5
590878319882698752,2015-04-22 14:02:24,RT @Recode: These three @SiliconHBO moments were a wink at real Silicon Valley boondoggles. http://t.co/7ujQXMVGgT via @madfoot http://t.co…
590566272506683392,2015-04-21 17:22:26,RT @EW: Tonight's #SiliconValley was a triple like. Our chat with @NotTJMiller about it here: http://t.co/36YUZS7TX1 http://t.co/I320idt0uE
590559274465648642,2015-04-21 16:54:37,Jared's blogging. ✏️ http://t.co/QhhpMsuLZs
590545581715652608,2015-04-21 16:00:13,"RT @bradengw: .@SiliconHBO @HBO @codeorg  @Recode #code 
string you = """"

if (#bros &gt;= #hos)
{
    you = ""#Awesome"";
}
else
{
    you = ""#D…"
590213029100388352,2015-04-20 17:58:46,RT @YoApp: Yo etiquette via @SiliconHBO: Don’t Yo back too early so you don’t seem overeager #Bro2Bro
590024349064695812,2015-04-20 05:29:01,"We're playing VALLEYTAG. 
Pitch us your #BadAppIdeas in &lt;140 characters and you could win some #SiliconValley swag. http://t.co/NSc5OKST3O"
590022132874104832,2015-04-20 05:20:13,#BrosDisclose. http://t.co/HVDSW2PQdQ
590020077203771392,2015-04-20 05:12:03,"Gentlemen, meet BRO2BRO.  http://t.co/EpEwUtmeii"
590018815494225920,2015-04-20 05:07:02,Sick burn. 👋🚫 @kumailn http://t.co/O5PByKqBmE
590018342024425473,2015-04-20 05:05:09,"Beige does really softens the blow. @AmandaCCrew, a true Autumn. 🍂http://t.co/pTYmYF51Dj"
590017829266587650,2015-04-20 05:03:07,Time to #lawyerup.  @WhosBenFeldman http://t.co/YFWqp0Oy5K
590017110006333440,2015-04-20 05:00:15,NOW: an all-new episode of #SiliconValley begins for the west coast on @HBO. This is confirmed. http://t.co/8s967rqZ41
589982294422724608,2015-04-20 02:41:54,@JFKingsley 📱👏
589978950597750785,2015-04-20 02:28:37,"Time to play VALLEYTAG.
This week, tweet your no good, very #BadAppIdeas and you may get some #SiliconValley SWAG. http://t.co/NSc5OKST3O"
589977830492131329,2015-04-20 02:24:10,RT @nickgillespie: I'm like the Warren Buffet of fucking with you. #siliconvalley @mikejudge is a genius
589976911452966912,2015-04-20 02:20:31,And bros disclose. http://t.co/HVDSW2PQdQ
589974786471813121,2015-04-20 02:12:04,Introducing BRO2BRO. 💪📱 http://t.co/EpEwUtmeii
589973764080795648,2015-04-20 02:08:01,RT @cindygallop: New fave Silicon Valley 'bubble' term: 'Getting bukakke-d with term sheets' @Siliconhbo
589973730509590529,2015-04-20 02:07:53,Nice burn. 👋🚫 @kumailn http://t.co/O5PByKqBmE
589973183740174336,2015-04-20 02:05:42,The beige really softens the blow. 🍂 @AmandaCCrew http://t.co/pTYmYF51Dj
589972488802672642,2015-04-20 02:02:57,Ron LaFlamme returns. 🎸 @WhosBenFeldman http://t.co/YFWqp0Oy5K
589971846369583105,2015-04-20 02:00:23,RIGHT NOW: an all-new episode of #SiliconValley starts on @HBO. We promise. http://t.co/8s967rqZ41
589970975485198336,2015-04-20 01:56:56,RT @kumailn: Ep 2 of season 2 of Silicon Valley starts in 10 minutes on the East Coast! @HBO @SiliconHBO
589954260982435841,2015-04-20 00:50:31,RT @realalecberg: Wild celebration in honor of our third season pickup! Congrats @MikeJudge and all of the gang on #SiliconHBO http://t.co/…
589952002416889856,2015-04-20 00:41:32,"An all-new episode of #SiliconValley starts on @HBO in just over an hour, following @GameOfThrones. Hang? 🕙 http://t.co/UDOaGWcBCv"
589951454305251328,2015-04-20 00:39:22,@ColtonRudloff http://t.co/ON6K1fZElQ
589927023935623168,2015-04-19 23:02:17,RT @kumailn: Ep 2 of season 2 of Silicon Valley airs tonight right after Game of Thrones at 10 pm on @hbo. It's a really good one. I promis…
589926970646986752,2015-04-19 23:02:04,RT @WhosBenFeldman: #Tonight @SiliconHBO http://t.co/NhjY3qozb3
589878733156315137,2015-04-19 19:50:24,".@HBO when? #HBONOW. ⬇️
http://t.co/R0zRmF1XmI"
589838477115666433,2015-04-19 17:10:26,"Tonight at 10: get acquainted with the BRO2BRO app. 💪📱
 http://t.co/0HAHFOnZ04"
589590558148059136,2015-04-19 00:45:17,"""One of TV's smartest comedies"" is back. Tomorrow, in fact. 📆
 http://t.co/qZJ9IrMBiA"
589521419488382976,2015-04-18 20:10:33,"""We're gonna have to lawyer up."" 👔
Tomorrow, the return of Ron LaFlamme. http://t.co/jykMcoPANm"
589155595716005888,2015-04-17 19:56:54,"Sunday on #SiliconValley, Jared searches for hoes to prioritize behind his Pied Piper colleagues. 
http://t.co/jykMcoPANm"
588102771699802113,2015-04-14 22:13:21,"🌍🌎🌏
#motto http://t.co/qD3d4se5Dy"
588056886613778432,2015-04-14 19:11:01,RT @EW: We fulfilled @nottjmiller's childhood dream and had him blog about last night's @SiliconHBO: http://t.co/h0DK9PxYNm http://t.co/KCi…
587713035466366976,2015-04-13 20:24:41,"Power up for more. 🔋🔋🔋
#SiliconValley has been renewed for a 3rd season. http://t.co/l6BuXgU6xV"
587712655919570944,2015-04-13 20:23:11,RT @HBOPR: BREAKING: @HBO renews @VeepHBO for a fifth season and @SiliconHBO for a third season: http://t.co/oxakFfJO4s
587691127324676099,2015-04-13 18:57:38,RT @EW: 20 things you need to know about #SiliconValley season 2: http://t.co/pS32wTY2kL http://t.co/qQUfqH1ffQ
587686649750016000,2015-04-13 18:39:50,RT @AOL: Watch live NOW as #ZachWoods discusses the hit HBO show @SiliconHBO with @AOLBUILD: http://t.co/0JG2UGc1GX #BUILDSeries
587650450482159616,2015-04-13 16:16:00,@dlach5 @JoshConstine http://t.co/uq4z0tVolt
587490492050452480,2015-04-13 05:40:23,Next Sunday on a new #SiliconValley episode: http://t.co/RJN1bKEi2O
587484649854603264,2015-04-13 05:17:10,"Bachman business tips.
#SiliconValley http://t.co/0WXzLAZb5t"
587480352798613504,2015-04-13 05:00:05,"WEST COAST: Tonight's #SiliconValley premieres now on @HBO.
http://t.co/S6wFhzdawZ"
587445230028324865,2015-04-13 02:40:31,Next Sunday on #SiliconValley: http://t.co/RJN1bKEi2O
587443891646922752,2015-04-13 02:35:12,"Each week, we're playing VALLEYTAG.
This week, tweet the #WorstEulogyOpener and you may get some #SiliconValley SWAG. http://t.co/wfiAbq43dw"
587443239705247744,2015-04-13 02:32:37,"Welcome back to the valley, folks. Thanks for watching. Next week at 10: http://t.co/RJN1bKEi2O"
587442619812335616,2015-04-13 02:30:09,RT @X_Orangeo: @runjewels playing at the end of episode one of season 2 of @SiliconHBO only makes it THAT MUCH BETTER
587442348822556672,2015-04-13 02:29:04,@SarahManasseri Sure? http://t.co/u7A7hfdYPI
587441578702176256,2015-04-13 02:26:01,@pcorazao @DylanJobe http://t.co/7JfuLWzS8i
587441343246499840,2015-04-13 02:25:05,@BrettSoz http://t.co/UW72JlvYXe
587441263466655744,2015-04-13 02:24:45,@markopp1 http://t.co/dmY2G9DcVX
587440836876640256,2015-04-13 02:23:04,@markopp1 http://t.co/sAAGJBwEH5
587440433938202624,2015-04-13 02:21:28,@JenaBriars @nottjmiller http://t.co/nc5EUMeJrY
587440022586060802,2015-04-13 02:19:50,@maddieflesh http://t.co/58Lf917Fal
587439806898110464,2015-04-13 02:18:58,"RT @halleratyou: ""Your muffins smell like shit. So do your ideas."" @SiliconHBO"
587439721158180864,2015-04-13 02:18:38,"Business by Bachman. 
#SiliconValley @nottjmiller http://t.co/eMNwUjSMzn"
587438626369306624,2015-04-13 02:14:17,@DownBoundSoul http://t.co/cKAsNOfxoi
587438291076718592,2015-04-13 02:12:57,@sophiacrowley http://t.co/YZMlH0UERy
587438105373908992,2015-04-13 02:12:13,@nina__b3 http://t.co/ZnA097yjNv
587437981595783168,2015-04-13 02:11:43,@WhiteWhale0928 http://t.co/DYwjdmgPdR
587437657866768385,2015-04-13 02:10:26,Data shortages. Data black markets. #Datageddon http://t.co/S6wFhzdawZ
587436064064802816,2015-04-13 02:04:06,@chris_manzo http://t.co/6ykbPHqN3Z
587435546777104384,2015-04-13 02:02:03,"RT @AmandaCCrew: T minus 2 minutes until Season 2 of @SiliconHBO east coast! 
I'm also on the east coast so I'll be watching with ya!"
587435232544104450,2015-04-13 02:00:48,"The #PiedPiper team returns to #SiliconValley, NOW on @HBO. http://t.co/kvctqJGhC0"
587434493046292480,2015-04-13 01:57:51,@ericries @HBO @GameOfThrones @VeepHBO @LastWeekTonight http://t.co/jS7dtnHB9O
587434343724933120,2015-04-13 01:57:16,RT @kumailn: East coast! Season 2 of Silicon Valley starts in just a few moments! @SiliconHBO @HBO
587405071610224640,2015-04-13 00:00:57,"In 2 hours, #SiliconValley returns to @HBO.
But first, @GameofThrones. #GoTSeason5 #ChattinThrones http://t.co/S6gDyFei9P"
587369695596191744,2015-04-12 21:40:22,"Turns out, @kumailn can be pretty mean. 
The #SiliconValley cast tries to film a promo: http://t.co/ReHj1hTjXe"
587350272839708672,2015-04-12 20:23:12,RT @GameOfThrones: All men must code. Drogon decided to pay a visit to House @SiliconHBO. #CatchDrogon #SiliconValley #GameofThrones http:/…
587340350097854465,2015-04-12 19:43:46,RT @alicewetterlund: 2🌙 on📺after 🎮 of 👑💺@SiliconHBO 🙏👀!!!! 😍 @HBO
587340318896476160,2015-04-12 19:43:38,RT @FunnyAsianDude: Tune in to see Jian yang battle some dragons  https://t.co/m1VbGvQJTf
587329716501250048,2015-04-12 19:01:31,"#SiliconValley returns tonight after @GameofThrones.
First, the guys make some #GoTSeason5 predictions. http://t.co/S6gDyFei9P"
587318158123524098,2015-04-12 18:15:35,Are you a fan of #TheWire? The #SiliconValley cast recommends it. #GetHBONOW http://t.co/uqIpIHf1Xq
587304063278120960,2015-04-12 17:19:34,RT @kumailn: Join me for my AMA live now! Ask me anything! For real! It can be anything? Will I answer? Maybe!  https://t.co/pPt2kpS46S …
587302189351088128,2015-04-12 17:12:08,▶️▶️▶️▶️ http://t.co/Vf7T5Fw0TF http://t.co/jzJhF63kNG
587297556138430465,2015-04-12 16:53:43,RT @kumailn: Hey my @reddit_AMA starts in 12 minutes at https://t.co/VwfdXruclb. Come ask me questions!
587292939753238529,2015-04-12 16:35:22,"HBO when? @HBO NOW. 
Try it free for 30 days: http://t.co/SxHMnaAatT  
http://t.co/cvMs6dkFYI"
587271973564104706,2015-04-12 15:12:04,Read up on the #PiedPiper corporate culture at the recently re-launched http://t.co/Vf7T5Fw0TF http://t.co/i7IpE68hSM
587269263624433664,2015-04-12 15:01:18,"#ChattinThrones. It's all about the dragons. 🐉
#CatchDrogon http://t.co/3XCCqvA3eZ"
587254162901098496,2015-04-12 14:01:17,"The #PiedPiper crew returns to #SiliconValley tonight at 10pm.
That's 12 hours. ⌛️
http://t.co/kBHyoNKGXM"
587072846834307072,2015-04-12 02:00:48,"24 HOURS.
#SiliconValley
http://t.co/kBHyoNKGXM"
587045020030537728,2015-04-12 00:10:14,"What happens after a TechCrunch Disrupt win?
The #PiedPiper team returns to #SiliconValley tomorrow at 10. http://t.co/r7z6RbG56Y"
587030404676198402,2015-04-11 23:12:09,Want a #PiedPiper shirt of your own? Tweet at us with #SiliconValley and we may get gay for your code. http://t.co/y0eqQLwZlE
587014538819547137,2015-04-11 22:09:06,"We re-launched our site. We know you're gay for our code.
😱😱 http://t.co/Vf7T5Fw0TF http://t.co/fQFTc73yRn"
587000181788315648,2015-04-11 21:12:03,"The next episode of #SiliconValley starts now on @HBO Signature.
The smllr marathon continues all night. http://t.co/4pLV3fHqyW"
586994690832080896,2015-04-11 20:50:14,"Nerd knowledge ✅✅
@GQmazine quizzes @kumailn before #SiliconValley: http://t.co/X0iAxbBTnl"
586984663387938816,2015-04-11 20:10:24,"HBO When? #HBONOW. 
The #SiliconValley cast recommends an array of @HBO programming: http://t.co/cvMs6dkFYI"
586982123124326402,2015-04-11 20:00:18,"The #SiliconValley Season 1 marathon kicks off now on @HBO Signature.
Let's fly together. 🚀 http://t.co/FyvrwfterF"
586967054512562176,2015-04-11 19:00:25,"In 1 hour: Catch up with the #PiedPiper team on @HBO Signature.
The Season 1 marathon begins at 4pm ET. http://t.co/oIgXikeoPa"
586908822066761728,2015-04-11 15:09:02,The Season 1 marathon begins at 4pm ET today on @HBO Signature. Catch up before tomorrow's #SiliconValley premiere. http://t.co/KwNyjdevuc
586907120387366913,2015-04-11 15:02:16,"#ChattinThrones gives us an interesting Cold War perspective on The Wall from @GameofThrones. 
 http://t.co/MJ1BqItoh4"
586713302849294336,2015-04-11 02:12:06,Site re-launch. 👉👉 http://t.co/Vf7T5Fw0TF http://t.co/6zGJLISXnU
586663597914238976,2015-04-10 22:54:36,RT @GQMagazine: Tyler Winklevoss wants Bradley Cooper to play him and his brother next http://t.co/aJSJY4mzXQ
586655885499494400,2015-04-10 22:23:57,"RT @iTunesTV: #HBONOW + @GameOfThrones + @SiliconHBO + @VeepHBO = No #FOMO http://t.co/ROYGHDrWMj
https://t.co/X4ETs93u8c"
586627620076445696,2015-04-10 20:31:38,@JaredBFinkel http://t.co/KSh5rgageD
586627509577523200,2015-04-10 20:31:11,@shuttastunna http://t.co/tIgcsD5kpc
586626130511339522,2015-04-10 20:25:43,"We've been coding a lot to prepare for Sunday.

The #PiedPiper site relaunch is LIVE: http://t.co/Vf7T5Feq27 http://t.co/9UOsjvoaau"
586616553183047680,2015-04-10 19:47:39,RT @UPROXX: The Cast Of ‘Silicon Valley’ Recommends Their Favorite HBO Shows http://t.co/6TnE8iRrZo
586584172262727680,2015-04-10 17:38:59,RT @ucbcomedy: Zach Woods of @SiliconHBO talks about starting at UCB at 16 &amp; how the cast likes to lift @Middleditch in the air http://t.co…
586581714748608513,2015-04-10 17:29:13,@kellandamm http://t.co/YiLD2RjOcA
586580582148243457,2015-04-10 17:24:43,@Kmangan572Knox @AppStore http://t.co/qnN3d21Tjn
586578232075546625,2015-04-10 17:15:23,"The Pied Piper team returns.

#SiliconValley starts up again this Sunday at 10pm, after @GameOfThrones. http://t.co/kBHyoNKGXM"
586577835537657856,2015-04-10 17:13:48,"RT @AppStore: .@SiliconHBO: Season 2, this Sunday! Is it better to dream big or sell out? [US Only]
http://t.co/xVZKPUSsmT http://t.co/OIu2…"
586576095836766210,2015-04-10 17:06:53,"Killer grandmas.

#ChattinThrones with the #SiliconValley cast: http://t.co/98rflxEsjP"
586360513073958913,2015-04-10 02:50:15,"The #SiliconValley cast is not afraid to get dirty.
#ChattinThrones @GameofThrones #GoTSeason5
http://t.co/7G2TMs56vd"
586297857646399488,2015-04-09 22:41:16,"The #SiliconValley cast is very sullied.
#ChattinThrones @GameofThrones #GoTSeason5
http://t.co/7G2TMs56vd"
586261234124771329,2015-04-09 20:15:45,"Arya is not an EMT.

The​ cast discusses #GoTSeason5 in the next installment of #ChattinThrones. @gameofthrones http://t.co/J2tAyI2j9o"
586212227071488000,2015-04-09 17:01:00,@FKAFernando http://t.co/gDsWB2nZoO
586212172742688769,2015-04-09 17:00:47,@MdeLisle84 @majornelson Us too. http://t.co/VRCKX3BRK5
586212041997824000,2015-04-09 17:00:16,@HeatherJudith http://t.co/flJ0G0R4Ir
586211922695032832,2015-04-09 16:59:48,@AustinBelzer @GameOfThrones http://t.co/6xZ146K20E
586211850800525312,2015-04-09 16:59:31,@karthikkn More here: http://t.co/VRCKX3BRK5
586211788389273600,2015-04-09 16:59:16,@neilpatel1023 http://t.co/fbgyvIvHSU
586211305046020096,2015-04-09 16:57:21,@ARBrenner @MadMen_AMC @GameOfThrones @VeepHBO http://t.co/27RbWBAYXZ
586211204571488256,2015-04-09 16:56:57,@realcliffcohn @LouieFX @GameOfThrones @VeepHBO @OrphanBlack @HaltAMC @OITNB @WetHot http://t.co/Pq6lSTOl82
586172825318350848,2015-04-09 14:24:26,"The Hound, The Mountain, and their 3rd brother Brian.
The #SiliconValley cast predict @GameOfThrones. #ChattinThrones http://t.co/J2tAyI2j9o"
586005806790868992,2015-04-09 03:20:46,RT @karaswisher: Trying to keep Silicon Valley dude-to-lady ratio up @SiliconHBO premiere in SF http://t.co/uTJnFPI4T8
585986830870437889,2015-04-09 02:05:22,#SiliconValley cast members discuss @GameofThrones before #GoTSeason5 returns. #ChattinThrones: JON SNOW ▶️▶️ http://t.co/7RuOq1N9Qj
585925412368293888,2015-04-08 22:01:18,"You know nothing, Zach Woods.
#ChattinThrones #SiliconValley @Middleditch @kumailn http://t.co/7RuOq1N9Qj"
585899510297137155,2015-04-08 20:18:23,"Thanks for playing, @Twitch.  👾

#SiliconValley returns for Season 2 this Sunday at 10pm on @HBO. http://t.co/tzMLAIFclQ"
585894735077842945,2015-04-08 19:59:24,"Stress-vom #throwback. 
More to come in Season 2, premiering Sunday at 10pm after @GameOfThrones. #SiliconValley http://t.co/yL6eECUyAF"
585893381349466112,2015-04-08 19:54:02,"RT @funnyordie: Hey, Austin! First 20 ppl to email SiliconValleyAustin@gmail.com get tix to our @SiliconHBO screening party tonight! http:/…"
585888409337647104,2015-04-08 19:34:16,"Thanks for your questions, @Twitch. Stick around to watch the first #SiliconValley episode from the first season. http://t.co/LRrp2Jizx2"
585886479106322433,2015-04-08 19:26:36,RT @tifapriori: Ok this is pretty amusing: http://t.co/ohqz5wy4qM @Twitch @SiliconHBO Cast doing Games and Q&amp;A!
585884393849356288,2015-04-08 19:18:19,"Offending those who paint names on rice, the #SiliconValley cast is live on @Twitch for a few more minutes: http://t.co/LRrp2Jizx2"
585883035922522112,2015-04-08 19:12:55,"Fact: This site is not affiliated with any #SiliconValley cast members. @twitch. http://t.co/ho8BxCbkes
Live now: http://t.co/LRrp2Jizx2"
585882629175697409,2015-04-08 19:11:18,LIVE: #SiliconValley cast is on @Twitch discussing exactly what you'd expect them to discuss. http://t.co/LRrp2Jizx2 http://t.co/v5yRHUSqyn
585881955721437186,2015-04-08 19:08:38,@erikalcan http://t.co/Q3wsJPvYEd
585881873785757698,2015-04-08 19:08:18,RT @StreamerNewsTV: Watch Live: HBO #SiliconValley Cast Playing Games And Q&amp;A - http://t.co/5i2aSgpwTW @SiliconHBO #Twitch #StreamerNews
585881442921623552,2015-04-08 19:06:35,"BREAKING: @kumailn reveals that he plays ""a lot of video games"" on our @Twitch livestream. 🎮🎮 http://t.co/Ugx0RguNVc"
585880361562988544,2015-04-08 19:02:17,"Oh hey. 
We're LIVE NOW at @Twitch HQ at http://t.co/Ugx0RguNVc with @Middleditch @kumailn @MartinStarr and Zach Woods."
585880010080280577,2015-04-08 19:00:54,"RT @Twitch: Got questions for the cast of @SiliconHBO? Join us now for a chatroom Q&amp;A, a preview of Season 2, and more! http://t.co/R1P1bCa…"
585869405625708545,2015-04-08 18:18:45,"Some of the #SiliconValley cast is live in 1 hour on http://t.co/LRrp2Jizx2, gaming and answering questions. @twitch http://t.co/OXVFBOXQFa"
585848119411220480,2015-04-08 16:54:10,RT @Twitch: REMINDER: We are live in &lt;3 hours with Q&amp;A and games feat the cast of @SiliconHBO! Tune in at http://t.co/xoTh1bG5Yr. http://t.…
585848022912860160,2015-04-08 16:53:47,"You got the Qs. We got the As.

@Middleditch @kumailn @MartinStarr and Zach Woods are LIVE ON @Twitch at 12pm PT. http://t.co/OXVFBOXQFa"
585803391395307520,2015-04-08 13:56:26,A Dick Math Oral History with @MikeJudge @realalecberg @nottjmiller and @kumailn via @UPROXX. http://t.co/VjQHFSVW1t http://t.co/KKffL24EXY
585575104572170241,2015-04-07 22:49:19,@mmaurer226 @HBO http://t.co/mxComHJrRp
585569028669841409,2015-04-07 22:25:10,"Next up on #ChattinThrones: Cast members @Middleditch, @kumailn and ZachWoods spoil Tyrion and Tywin for ya. http://t.co/EoX9Qw47Cx"
585533884500090880,2015-04-07 20:05:31,"All you need is the internet.
⬆️⬆️ #motto

#GetHBONOW and start a free trial: http://t.co/px8C04ciPr
https://t.co/DZdTZ18mrh"
585520565194256384,2015-04-07 19:12:35,#ChattinThrones byte-sized commentary continues with Tyrion and daddy issues. @gameofthrones @middleditch @kumailn http://t.co/EoX9Qw47Cx
585447075808149504,2015-04-07 14:20:34,". @Middleditch, @kumailn &amp; Zach Woods are #ChattinThrones up till the @GameofThrones premiere before #SiliconValley: http://t.co/VRCKX3BRK5"
585279606846058496,2015-04-07 03:15:06,"SPOILER ALERT: The Red Wedding is a thing that happened. 
Thomas, Kumail &amp; Zach discuss on the latest #ChattinThrones http://t.co/7dinx7PXKE"
585270812590112768,2015-04-07 02:40:10,"The #RedWedding definitely counts as a significant 1 of the #GoTBetrayls. 

#SiliconValley cast, #ChattinThrones: http://t.co/7dinx7PXKE"
585261009188839424,2015-04-07 02:01:12,#ChattinThrones again on why it's a good thing #PiedPiper didn't attend the #RedWedding. @Gameofthrones http://t.co/7dinx7PXKE
585260094318891009,2015-04-07 01:57:34,@MyrcellasEar It doesn't. Promise.
585239331859759105,2015-04-07 00:35:04,"Introducing #ChattinThrones with @Middleditch, @kumailn and Zach Woods. First up: Their take on Sansa. http://t.co/kfWFxTZx7K"
585221055163293696,2015-04-06 23:22:27,"Discussing Sansa's woes and #ChattinThrones with @Middleditch, @kumailn, and Zach Woods: http://t.co/kfWFxTZx7K @GameOfThrones"
585217052165701632,2015-04-06 23:06:32,"Introducing Chattin' Thrones, a new byte-sized commentary series on @gameofthrones. 
First up, SANSA: http://t.co/kfWFxTZx7K"
584057735739768832,2015-04-03 18:19:50,@kimbermyers @Twitch http://t.co/skeHiUevBO
584056669736415232,2015-04-03 18:15:35,@McProulx @HBO @Twitch http://t.co/UkvNAITD9C
584055425357742080,2015-04-03 18:10:39,"Avid gamers @Middleditch, @kumailn, @MartinStarr and new-to-gaming Zach Woods will be live on @Twitch next week. 
 http://t.co/OXVFBOXQFa"
584013106805874688,2015-04-03 15:22:29,"Clear your sched on April 8 at 12pm PT. 
@Middleditch, @kumailn, @MartinStarr and Zach Woods will be live on @Twitch. http://t.co/OXVFBOXQFa"
584004608529453056,2015-04-03 14:48:43,"RT @Adweek: Twitch, HBO partner to promote @SiliconHBO: http://t.co/WsnkAiOQBp http://t.co/EaZ3QnudqU"
583993953789292544,2015-04-03 14:06:23,RT @Variety: HBO's #SiliconValley (@SiliconHBO) to Stream Free Episode on Amazon's @Twitch http://t.co/5p12CrDZ5w http://t.co/dHmX9y08GT
583993884688060416,2015-04-03 14:06:06,@L_Ryan18 @pdizzle455 http://t.co/OT9e5rcQOg
583993720925724672,2015-04-03 14:05:27,"RT @steffanpedersen: On @HBO using @Twitch for @SiliconHBO - @sabrinacaluori ""There's real quality engagement in addition to huge reach, it…"
583993686763163648,2015-04-03 14:05:19,RT @HBOPR: Cast members of @SiliconHBO will head to @Twitch HQ on April 8 to connect with fans &amp; showcase content from season 2: http://t.c…
583993666315886593,2015-04-03 14:05:14,RT @kumailn: About to watch first 2 eps! @SiliconHBO That's @MikeJudge &amp; @realalecberg up there. http://t.co/qGEQytkdUd
583827741289668608,2015-04-03 03:05:55,RT @Hollywood: .@alicewetterlund teases season 2 of #SiliconValley http://t.co/MtwORg7Ov5
583827519960457216,2015-04-03 03:05:02,RT @Hollywood: .@kumailn confirms what @MartinStarr told us at #Sundance - more dick jokes in #SiliconValley S2 http://t.co/JZ2iiFMI0x
583827459637911552,2015-04-03 03:04:48,RT @rejennarate: the @siliconhbo premier is a live stream of the red carpet outside #siliconvalley http://t.co/ZIm9Ycta9A
583827309800648704,2015-04-03 03:04:12,"RT @winklevoss: @siliconHBO #SiliconValley season 2 premier, lots of laughs with @tylerwinklevoss photo cred:… https://t.co/418xAWgBo2"
583827268436434944,2015-04-03 03:04:02,"RT @winklevoss: @siliconHBO #SiliconValley season 2 premier, here we go! https://t.co/V2fm0xU92m"
583800246167306240,2015-04-03 01:16:39,RT @mashedthoughts: The premier of Silicon Valley season 2 in Hollywood! The 1st season is now available on bluray. #SiliconValley #HBO htt…
583800091892396032,2015-04-03 01:16:03,RT @kumailn: Guys! Nervous for an event? Just keep putting product in your hair until you're not! #lifetips
583780937894342656,2015-04-02 23:59:56,@campustap @jocelynkrauss @GameOfThrones @VeepHBO http://t.co/ATKbK1PVdS
583780872022810624,2015-04-02 23:59:40,@moistpanties @GameOfThrones @HBO http://t.co/xEVp4S5Sez
583778737893826560,2015-04-02 23:51:11,"10 days. 
#SiliconValley
http://t.co/kBHyoNKGXM"
583426570209124352,2015-04-02 00:31:48,"Always remember: bros before hoes.

The Pied Piper bros of #SiliconValley return April 12th: http://t.co/kBHyoNKGXM"
